,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,type,rlog_fixed_acidity,rlog_volatile_acidity,rlog_citric_acid,rlog_residual_sugar,rlog_chlorides,rlog_free_sulfur_dioxide,rlog_total_sulfur_dioxide,rlog_density,rlog_pH,rlog_sulphates,rlog_alcohol,quality_class,quality_num_class,type_r2
3654,6.8,0.18,0.32,7.2,0.047,17.0,109.0,0.99498,3.42,0.44,10.4,6,white,2.0541237336955462,0.16551443847757333,0.27763173659827955,2.1041341542702074,0.045928931888399735,2.8903717578961645,4.700480365792417,0.6906340252289188,1.4861396960896067,0.36464311358790924,2.4336133554004498,medium,1,0
3655,6.8,0.52,0.26,5.7,0.038,27.0,130.0,0.99,3.11,0.27,13.0,7,white,2.0541237336955462,0.41871033485818504,0.23111172096338664,1.9021075263969205,0.03729578474369693,3.332204510175204,4.875197323201151,0.688134638736401,1.413423028508143,0.23901690047049992,2.6390573296152584,high,2,0
3656,7.1,0.28,0.28,8.5,0.03,25.0,191.0,0.99338,3.16,0.46,12.2,7,white,2.0918640616783932,0.2468600779315258,0.2468600779315258,2.2512917986064953,0.02955880224154443,3.258096538021482,5.2574953720277815,0.6898316903916263,1.425515074273172,0.37843643572024505,2.580216829592325,high,2,0
3657,5.7,0.15,0.47,11.4,0.035,49.0,128.0,0.99456,3.03,0.34,10.5,8,white,1.9021075263969205,0.13976194237515863,0.3852624007906449,2.517696472610991,0.03440142671733232,3.912023005428146,4.859812404361672,0.6904234746383486,1.3937663759585914,0.29266961396282004,2.4423470353692043,high,2,0
3658,5.8,0.275,0.3,5.4,0.043,41.0,149.0,0.9926,3.33,0.42,10.8,7,white,1.916922612182061,0.2429461786103894,0.26236426446749106,1.8562979903656263,0.042101176018635326,3.7376696182833684,5.0106352940962555,0.6894403186286188,1.4655675420143985,0.35065687161316933,2.468099531471619,high,2,0
3659,5.4,0.53,0.16,2.7,0.036,34.0,128.0,0.98856,3.2,0.53,13.2,8,white,1.8562979903656263,0.4252677354043441,0.14842000511827322,1.308332819650179,0.035367143837291344,3.5553480614894135,4.859812404361672,0.6874107587080087,1.4350845252893227,0.4252677354043441,2.653241964607215,high,2,0
3660,5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.16,0.57,13.0,8,white,1.916922612182061,0.27763173659827955,0.2468600779315258,1.667706820558076,0.031498667059371016,3.8501476017100584,4.7535901911063645,0.6878632451285676,1.425515074273172,0.45107561936021656,2.6390573296152584,high,2,0
3661,6.7,0.22,0.39,1.2,0.049,26.0,152.0,0.99346,3.5,0.47,10.0,6,white,2.0412203288596382,0.19885085874516517,0.32930374714260047,0.7884573603642703,0.04783732941416006,3.295836866004329,5.030437921392435,0.6898718224260248,1.5040773967762742,0.3852624007906449,2.3978952727983707,medium,1,0
3662,6.1,0.6,0.12,1.8,0.05,11.0,76.0,0.99268,3.42,0.48,10.4,4,white,1.9600947840472698,0.47000362924573563,0.11332868530700327,1.0296194171811581,0.04879016416943205,2.4849066497880004,4.343805421853684,0.6894804663723211,1.4861396960896067,0.3920420877760237,2.4336133554004498,low,0,0
3663,6.5,0.26,0.31,1.3,0.034,59.0,145.0,0.98944,3.16,0.54,12.4,6,white,2.0149030205422647,0.23111172096338664,0.2700271372130602,0.8329091229351039,0.03343477608623742,4.0943445622221,4.983606621708336,0.6878531920988357,1.425515074273172,0.43178241642553783,2.5952547069568657,medium,1,0
3664,5.0,0.29,0.54,5.7,0.035,54.0,155.0,0.98976,3.27,0.34,12.9,8,white,1.791759469228055,0.25464221837358075,0.43178241642553783,1.9021075263969205,0.03440142671733232,4.007333185232471,5.049856007249537,0.6880140284481973,1.451613827240533,0.29266961396282004,2.631888840136646,high,2,0
3665,5.4,0.53,0.16,2.7,0.036,34.0,128.0,0.98856,3.2,0.53,13.2,8,white,1.8562979903656263,0.4252677354043441,0.14842000511827322,1.308332819650179,0.035367143837291344,3.5553480614894135,4.859812404361672,0.6874107587080087,1.4350845252893227,0.4252677354043441,2.653241964607215,high,2,0
3666,6.8,0.21,0.26,11.7,0.038,61.0,152.0,0.99523,3.02,0.56,10.5,7,white,2.0541237336955462,0.1906203596086497,0.23111172096338664,2.5416019934645457,0.03729578474369693,4.127134385045092,5.030437921392435,0.690759331917202,1.3912819026309295,0.44468582126144574,2.4423470353692043,high,2,0
3667,5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.16,0.57,13.0,8,white,1.916922612182061,0.27763173659827955,0.2468600779315258,1.667706820558076,0.031498667059371016,3.8501476017100584,4.7535901911063645,0.6878632451285676,1.425515074273172,0.45107561936021656,2.6390573296152584,high,2,0
3668,6.5,0.27,0.26,11.0,0.03,2.0,82.0,0.99402,3.07,0.36,11.2,5,white,2.0149030205422647,0.23901690047049992,0.23111172096338664,2.4849066497880004,0.02955880224154443,1.0986122886681098,4.418840607796598,0.6901527015796163,1.4036429994545037,0.30748469974796055,2.501435951739211,medium,1,0
3669,5.9,0.37,0.32,1.6,0.029,41.0,102.0,0.98916,3.41,0.55,12.7,7,white,1.9315214116032138,0.3148107398400336,0.27763173659827955,0.9555114450274363,0.028587456851912472,3.7376696182833684,4.634728988229636,0.6877124390698998,1.4838746894587547,0.4382549309311553,2.617395832834079,high,2,0
3670,6.2,0.21,0.18,11.6,0.044,61.0,155.0,0.99655,3.14,0.52,9.4,6,white,1.9740810260220096,0.1906203596086497,0.16551443847757333,2.533696813957432,0.04305948946044701,4.127134385045092,5.049856007249537,0.6914206910342443,1.420695787837223,0.41871033485818504,2.341805806147327,medium,1,0
3671,6.8,0.3,0.29,6.2,0.025,29.0,95.0,0.99071,3.03,0.32,12.9,7,white,2.0541237336955462,0.26236426446749106,0.25464221837358075,1.9740810260220096,0.024692612590371414,3.4011973816621555,4.564348191467836,0.6884913590237512,1.3937663759585914,0.27763173659827955,2.631888840136646,high,2,0
3672,7.3,0.41,0.29,1.8,0.032,26.0,74.0,0.98889,2.96,0.35,13.0,8,white,2.1162555148025524,0.34358970439007686,0.25464221837358075,1.0296194171811581,0.031498667059371016,3.295836866004329,4.31748811353631,0.6875766941695518,1.3762440252663892,0.30010459245033816,2.6390573296152584,high,2,0
3673,5.4,0.3,0.3,1.2,0.029,25.0,93.0,0.98742,3.31,0.4,13.6,7,white,1.8562979903656263,0.26236426446749106,0.26236426446749106,0.7884573603642703,0.028587456851912472,3.258096538021482,4.543294782270004,0.6868373151639066,1.4609379041156565,0.3364722366212129,2.681021528714291,high,2,0
3674,6.6,0.34,0.2,1.0,0.053,26.0,112.0,0.99336,3.32,0.55,9.1,5,white,2.028148247292285,0.29266961396282004,0.1823215567939546,0.6931471805599453,0.051643233151838386,3.295836866004329,4.727387818712341,0.6898216571313684,1.463255402256019,0.4382549309311553,2.312535423847214,medium,1,0
3675,5.6,0.25,0.19,2.4,0.049,42.0,166.0,0.992,3.25,0.43,10.4,6,white,1.8870696490323797,0.22314355131420976,0.17395330712343798,1.2237754316221157,0.04783732941416006,3.7612001156935624,5.117993812416755,0.6891391591624065,1.4469189829363254,0.3576744442718159,2.4336133554004498,medium,1,0
3676,5.3,0.3,0.3,1.2,0.029,25.0,93.0,0.98742,3.31,0.4,13.6,7,white,1.840549633397487,0.26236426446749106,0.26236426446749106,0.7884573603642703,0.028587456851912472,3.258096538021482,4.543294782270004,0.6868373151639066,1.4609379041156565,0.3364722366212129,2.681021528714291,high,2,0
3677,6.9,0.58,0.58,8.2,0.032,29.0,169.0,0.99275,3.28,0.44,12.2,6,white,2.066862759472976,0.4574248470388755,0.4574248470388755,2.2192034840549946,0.031498667059371016,3.4011973816621555,5.135798437050262,0.6895155943258955,1.4539530095937052,0.36464311358790924,2.580216829592325,medium,1,0
3678,7.2,0.23,0.25,18.8,0.085,19.0,111.0,1.00044,3.1,0.51,8.7,5,white,2.1041341542702074,0.20701416938432612,0.22314355131420976,2.9856819377004897,0.08157998699242285,2.995732273553991,4.718498871295094,0.6933671563634942,1.410986973710262,0.412109650826833,2.272125885509337,medium,1,0
3679,7.1,0.2,0.27,9.6,0.037,19.0,105.0,0.99444,3.04,0.37,10.5,7,white,2.0918640616783932,0.1823215567939546,0.23901690047049992,2.3608540011180215,0.036331929247390204,2.995732273553991,4.663439094112067,0.6903633091833293,1.3962446919730587,0.3148107398400336,2.4423470353692043,high,2,0
3680,6.8,0.15,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,10.2,6,white,2.0541237336955462,0.13976194237515863,0.34358970439007686,2.631888840136646,0.04305948946044701,4.388257184424518,5.214935757608986,0.6918563477936893,1.4445632692438664,0.5766133643039938,2.4159137783010487,medium,1,0
3681,7.0,0.22,0.26,9.2,0.027,37.0,122.0,0.99228,3.06,0.34,12.5,8,white,2.0794415416798357,0.19885085874516517,0.23111172096338664,2.322387720290225,0.026641930946421092,3.6375861597263857,4.812184355372417,0.6892797115334552,1.4011829736136414,0.29266961396282004,2.6026896854443837,high,2,0
3682,6.4,0.16,0.44,1.2,0.051,39.0,122.0,0.99058,3.11,0.75,11.3,7,white,2.0014800002101243,0.14842000511827322,0.36464311358790924,0.7884573603642703,0.04974209189481401,3.6888794541139363,4.812184355372417,0.6884260535574094,1.413423028508143,0.5596157879354227,2.509599262378372,high,2,0
3683,6.8,0.15,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,10.2,6,white,2.0541237336955462,0.13976194237515863,0.34358970439007686,2.631888840136646,0.04305948946044701,4.388257184424518,5.214935757608986,0.6918563477936893,1.4445632692438664,0.5766133643039938,2.4159137783010487,medium,1,0
3684,6.8,0.31,0.3,8.0,0.028,33.0,122.0,0.99164,3.13,0.63,12.6,7,white,2.0541237336955462,0.2700271372130602,0.26236426446749106,2.1972245773362196,0.02761516703297339,3.5263605246161616,4.812184355372417,0.6889584199384906,1.4182774069729414,0.4885800148186709,2.6100697927420065,high,2,0
3685,6.8,0.15,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,10.2,6,white,2.0541237336955462,0.13976194237515863,0.34358970439007686,2.631888840136646,0.04305948946044701,4.388257184424518,5.214935757608986,0.6918563477936893,1.4445632692438664,0.5766133643039938,2.4159137783010487,medium,1,0
3686,7.6,0.3,0.37,1.6,0.087,27.0,177.0,0.99438,3.09,0.5,9.8,5,white,2.151762203259462,0.26236426446749106,0.3148107398400336,0.9555114450274363,0.08342160813907236,3.332204510175204,5.181783550292085,0.6903332250983094,1.4085449700547104,0.4054651081081644,2.379546134130174,medium,1,0
3687,6.0,0.16,0.27,12.0,0.03,39.0,98.0,0.99402,3.15,0.34,10.8,5,white,1.9459101490553132,0.14842000511827322,0.23901690047049992,2.5649493574615367,0.02955880224154443,3.6888794541139363,4.59511985013459,0.6901527015796163,1.423108334242607,0.29266961396282004,2.468099531471619,medium,1,0
3688,7.1,0.21,0.35,2.5,0.04,41.0,186.0,0.99128,3.32,0.56,12.5,6,white,2.0918640616783932,0.1906203596086497,0.30010459245033816,1.252762968495368,0.03922071315328133,3.7376696182833684,5.231108616854587,0.6887776480420026,1.463255402256019,0.44468582126144574,2.6026896854443837,medium,1,0
3689,7.0,0.22,0.26,9.2,0.027,37.0,122.0,0.99228,3.06,0.34,12.5,8,white,2.0794415416798357,0.19885085874516517,0.23111172096338664,2.322387720290225,0.026641930946421092,3.6375861597263857,4.812184355372417,0.6892797115334552,1.4011829736136414,0.29266961396282004,2.6026896854443837,high,2,0
3690,5.6,0.21,0.24,4.4,0.027,37.0,150.0,0.991,3.3,0.31,11.5,7,white,1.8870696490323797,0.1906203596086497,0.2151113796169455,1.6863989535702288,0.026641930946421092,3.6375861597263857,5.017279836814924,0.6886370250820593,1.4586150226995167,0.2700271372130602,2.5257286443082556,high,2,0
3691,7.4,0.22,0.26,8.8,0.027,23.0,112.0,0.9931,2.98,0.41,11.4,6,white,2.128231705849268,0.19885085874516517,0.23111172096338664,2.2823823856765264,0.026641930946421092,3.1780538303479458,4.727387818712341,0.689691215586555,1.3812818192963463,0.34358970439007686,2.517696472610991,medium,1,0
3692,7.1,0.2,0.27,9.6,0.037,19.0,105.0,0.99444,3.04,0.37,10.5,7,white,2.0918640616783932,0.1823215567939546,0.23901690047049992,2.3608540011180215,0.036331929247390204,2.995732273553991,4.663439094112067,0.6903633091833293,1.3962446919730587,0.3148107398400336,2.4423470353692043,high,2,0
3693,6.8,0.31,0.3,8.0,0.028,33.0,122.0,0.99164,3.13,0.63,12.6,7,white,2.0541237336955462,0.2700271372130602,0.26236426446749106,2.1972245773362196,0.02761516703297339,3.5263605246161616,4.812184355372417,0.6889584199384906,1.4182774069729414,0.4885800148186709,2.6100697927420065,high,2,0
3694,7.2,0.23,0.25,18.8,0.085,19.0,111.0,1.00044,3.1,0.51,8.7,5,white,2.1041341542702074,0.20701416938432612,0.22314355131420976,2.9856819377004897,0.08157998699242285,2.995732273553991,4.718498871295094,0.6933671563634942,1.410986973710262,0.412109650826833,2.272125885509337,medium,1,0
3695,6.4,0.15,0.4,1.3,0.053,61.0,146.0,0.99112,3.17,0.68,11.0,6,white,2.0014800002101243,0.13976194237515863,0.3364722366212129,0.8329091229351039,0.051643233151838386,4.127134385045092,4.990432586778736,0.6886972944863144,1.4279160358107101,0.5187937934151676,2.4849066497880004,medium,1,0
3696,6.4,0.16,0.44,1.2,0.051,39.0,122.0,0.99058,3.11,0.75,11.3,7,white,2.0014800002101243,0.14842000511827322,0.36464311358790924,0.7884573603642703,0.04974209189481401,3.6888794541139363,4.812184355372417,0.6884260535574094,1.413423028508143,0.5596157879354227,2.509599262378372,high,2,0
3697,6.8,0.15,0.41,12.9,0.044,79.5,182.0,0.99742,3.24,0.78,10.2,6,white,2.0541237336955462,0.13976194237515863,0.34358970439007686,2.631888840136646,0.04305948946044701,4.388257184424518,5.209486152841421,0.6918563477936893,1.4445632692438664,0.5766133643039938,2.4159137783010487,medium,1,0
3698,6.3,0.22,0.34,1.2,0.036,32.0,96.0,0.98961,3.06,0.74,11.6,6,white,1.9878743481543455,0.19885085874516517,0.29266961396282004,0.7884573603642703,0.035367143837291344,3.4965075614664802,4.574710978503383,0.6879386396303335,1.4011829736136414,0.5538851132264376,2.533696813957432,medium,1,0
3699,7.6,0.3,0.37,1.6,0.087,27.0,177.0,0.99438,3.09,0.5,9.8,5,white,2.151762203259462,0.26236426446749106,0.3148107398400336,0.9555114450274363,0.08342160813907236,3.332204510175204,5.181783550292085,0.6903332250983094,1.4085449700547104,0.4054651081081644,2.379546134130174,medium,1,0
3700,7.0,0.3,0.27,1.5,0.076,24.0,145.0,0.99344,3.1,0.52,10.1,5,white,2.0794415416798357,0.26236426446749106,0.23901690047049992,0.9162907318741551,0.07325046173959274,3.2188758248682006,4.983606621708336,0.6898617895684162,1.410986973710262,0.41871033485818504,2.4069451083182885,medium,1,0
3701,6.6,0.26,0.22,18.15,0.05,23.0,139.0,0.99904,3.06,0.5,9.2,5,white,2.028148247292285,0.23111172096338664,0.19885085874516517,2.952302715626655,0.04879016416943205,3.1780538303479458,4.941642422609304,0.692667065323068,1.4011829736136414,0.4054651081081644,2.322387720290225,medium,1,0
3702,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,white,2.1400661634962708,0.2151113796169455,0.2700271372130602,2.6461747973841225,0.04879016416943205,3.295836866004329,5.198497031265826,0.6925670122948796,1.3987168811184478,0.4252677354043441,2.312535423847214,medium,1,0
3703,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,white,2.1400661634962708,0.2151113796169455,0.2700271372130602,2.6461747973841225,0.04879016416943205,3.295836866004329,5.198497031265826,0.6925670122948796,1.3987168811184478,0.4252677354043441,2.312535423847214,medium,1,0
3704,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,white,2.1400661634962708,0.2151113796169455,0.2700271372130602,2.6461747973841225,0.04879016416943205,3.295836866004329,5.198497031265826,0.6925670122948796,1.3987168811184478,0.4252677354043441,2.312535423847214,medium,1,0
3705,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,white,2.1400661634962708,0.2151113796169455,0.2700271372130602,2.6461747973841225,0.04879016416943205,3.295836866004329,5.198497031265826,0.6925670122948796,1.3987168811184478,0.4252677354043441,2.312535423847214,medium,1,0
3706,6.6,0.15,0.34,1.0,0.037,45.0,79.0,0.98949,2.96,0.5,11.7,6,white,2.028148247292285,0.13976194237515863,0.29266961396282004,0.6931471805599453,0.036331929247390204,3.828641396489095,4.382026634673881,0.6878783244836741,1.3762440252663892,0.4054651081081644,2.5416019934645457,medium,1,0
3707,6.7,0.34,0.43,1.6,0.041,29.0,114.0,0.99014,3.23,0.44,12.6,6,white,2.0412203288596382,0.29266961396282004,0.3576744442718159,0.9555114450274363,0.04018178963283176,3.4011973816621555,4.74493212836325,0.6882049880206261,1.4422019930581866,0.36464311358790924,2.6100697927420065,medium,1,0
3708,7.7,0.35,0.46,11.8,0.088,61.0,183.0,0.99786,2.86,0.47,9.0,5,white,2.163323025660538,0.30010459245033816,0.37843643572024505,2.5494451709255714,0.08434114843375096,4.127134385045092,5.214935757608986,0.6920766077012697,1.3506671834767394,0.3852624007906449,2.302585092994046,medium,1,0
3709,6.7,0.31,0.09,1.4,0.039,53.0,141.0,0.99206,3.12,0.44,10.1,5,white,2.0412203288596382,0.2700271372130602,0.08617769624105241,0.8754687373538999,0.03825871211709027,3.9889840465642745,4.955827057601261,0.6891692791907216,1.415853163361435,0.36464311358790924,2.4069451083182885,medium,1,0
3710,4.7,0.67,0.09,1.0,0.02,5.0,9.0,0.98722,3.3,0.34,13.6,5,white,1.7404661748405046,0.5128236264286637,0.08617769624105241,0.6931471805599453,0.01980262729617973,1.791759469228055,2.302585092994046,0.6867366771186151,1.4586150226995167,0.29266961396282004,2.681021528714291,medium,1,0
3711,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,white,2.1400661634962708,0.2151113796169455,0.2700271372130602,2.6461747973841225,0.04879016416943205,3.295836866004329,5.198497031265826,0.6925670122948796,1.3987168811184478,0.4252677354043441,2.312535423847214,medium,1,0
3712,6.3,0.2,0.18,10.6,0.045,57.0,159.0,0.99666,3.09,0.54,9.2,5,white,1.9878743481543455,0.1823215567939546,0.16551443847757333,2.451005098112319,0.04401688541677426,4.060443010546419,5.075173815233827,0.6914757845555105,1.4085449700547104,0.43178241642553783,2.322387720290225,medium,1,0
3713,6.6,0.28,0.23,10.4,0.049,45.0,190.0,0.99754,3.12,0.51,8.8,5,white,2.028148247292285,0.2468600779315258,0.20701416938432612,2.4336133554004498,0.04783732941416006,3.828641396489095,5.25227342804663,0.6919164234890834,1.415853163361435,0.412109650826833,2.2823823856765264,medium,1,0
3714,8.5,0.18,0.3,1.1,0.028,34.0,95.0,0.99272,2.83,0.36,10.0,4,white,2.2512917986064953,0.16551443847757333,0.26236426446749106,0.7419373447293773,0.02761516703297339,3.5553480614894135,4.564348191467836,0.6895005396397479,1.3428648031925547,0.30748469974796055,2.3978952727983707,low,0,0
3715,6.5,0.35,0.38,7.4,0.036,20.0,196.0,0.99712,3.47,0.48,9.1,6,white,2.0149030205422647,0.30010459245033816,0.3220834991691132,2.128231705849268,0.035367143837291344,3.044522437723423,5.2832037287379885,0.6917061427635411,1.4973884086254776,0.3920420877760237,2.312535423847214,medium,1,0
3716,6.8,0.22,0.26,1.2,0.041,29.0,182.0,0.99104,3.04,0.35,11.2,5,white,2.0541237336955462,0.19885085874516517,0.23111172096338664,0.7884573603642703,0.04018178963283176,3.4011973816621555,5.209486152841421,0.6886571152870804,1.3962446919730587,0.30010459245033816,2.501435951739211,medium,1,0
3717,6.3,0.18,0.24,3.4,0.053,20.0,119.0,0.99373,3.11,0.52,9.2,6,white,1.9878743481543455,0.16551443847757333,0.2151113796169455,1.4816045409242156,0.051643233151838386,3.044522437723423,4.787491742782046,0.6900072561527409,1.413423028508143,0.41871033485818504,2.322387720290225,medium,1,0
3718,6.6,0.26,0.22,18.15,0.05,23.0,139.0,0.99904,3.06,0.5,9.2,5,white,2.028148247292285,0.23111172096338664,0.19885085874516517,2.952302715626655,0.04879016416943205,3.1780538303479458,4.941642422609304,0.692667065323068,1.4011829736136414,0.4054651081081644,2.322387720290225,medium,1,0
3719,6.6,0.3,0.45,8.0,0.038,54.0,200.0,0.9956,3.18,0.48,9.5,5,white,2.028148247292285,0.26236426446749106,0.371563556432483,2.1972245773362196,0.03729578474369693,4.007333185232471,5.303304908059076,0.6909447570047452,1.430311246536665,0.3920420877760237,2.3513752571634776,medium,1,0
3720,6.3,0.34,0.27,2.5,0.024,40.0,152.0,0.99095,3.35,0.6,11.9,7,white,1.9878743481543455,0.29266961396282004,0.23901690047049992,1.252762968495368,0.023716526617316065,3.713572066704308,5.030437921392435,0.6886119117581839,1.4701758451005926,0.47000362924573563,2.5572273113676265,high,2,0
3721,7.7,0.3,0.23,2.0,0.068,28.0,138.0,0.99382,3.11,0.62,9.8,5,white,2.163323025660538,0.26236426446749106,0.20701416938432612,1.0986122886681098,0.06578774053800315,3.367295829986474,4.9344739331306915,0.6900523966525542,1.413423028508143,0.4824261492442928,2.379546134130174,medium,1,0
3722,7.7,0.31,0.23,2.0,0.069,29.0,134.0,0.99382,3.11,0.62,9.8,5,white,2.163323025660538,0.2700271372130602,0.20701416938432612,1.0986122886681098,0.06672363204290813,3.4011973816621555,4.90527477843843,0.6900523966525542,1.413423028508143,0.4824261492442928,2.379546134130174,medium,1,0
3723,5.7,0.265,0.28,6.9,0.036,46.0,150.0,0.99299,3.36,0.44,10.8,7,white,1.9021075263969205,0.23507212217948364,0.2468600779315258,2.066862759472976,0.035367143837291344,3.8501476017100584,5.017279836814924,0.6896360236566046,1.4724720573609429,0.36464311358790924,2.468099531471619,high,2,0
3724,5.4,0.255,0.33,1.2,0.051,29.0,122.0,0.99048,3.37,0.66,11.3,6,white,1.8562979903656263,0.22713557258374711,0.28517894223366247,0.7884573603642703,0.04974209189481401,3.4011973816621555,4.812184355372417,0.6883758156810543,1.4747630091074988,0.506817602368452,2.509599262378372,medium,1,0
3725,6.6,0.26,0.28,9.4,0.028,13.0,121.0,0.99254,3.17,0.34,12.1,6,white,2.028148247292285,0.23111172096338664,0.2468600779315258,2.341805806147327,0.02761516703297339,2.6390573296152584,4.804021044733257,0.6894102067630359,1.4279160358107101,0.29266961396282004,2.5726122302071057,medium,1,0
3726,4.8,0.17,0.28,2.9,0.03,22.0,111.0,0.9902,3.38,0.34,11.3,7,white,1.7578579175523736,0.1570037488096647,0.2468600779315258,1.3609765531356006,0.02955880224154443,3.1354942159291497,4.718498871295094,0.6882351361989246,1.4770487243883548,0.29266961396282004,2.509599262378372,high,2,0
3727,5.7,0.265,0.28,6.9,0.036,46.0,150.0,0.99299,3.36,0.44,10.8,7,white,1.9021075263969205,0.23507212217948364,0.2468600779315258,2.066862759472976,0.035367143837291344,3.8501476017100584,5.017279836814924,0.6896360236566046,1.4724720573609429,0.36464311358790924,2.468099531471619,high,2,0
3728,6.2,0.2,0.33,5.4,0.028,21.0,75.0,0.99012,3.36,0.41,13.5,7,white,1.9740810260220096,0.1823215567939546,0.28517894223366247,1.8562979903656263,0.02761516703297339,3.091042453358316,4.330733340286331,0.688194938425876,1.4724720573609429,0.34358970439007686,2.6741486494265287,high,2,0
3729,7.5,0.28,0.41,1.3,0.044,11.0,126.0,0.99293,3.28,0.45,10.3,5,white,2.1400661634962708,0.2468600779315258,0.34358970439007686,0.8329091229351039,0.04305948946044701,2.4849066497880004,4.844187086458591,0.6896059176835772,1.4539530095937052,0.371563556432483,2.424802725718295,medium,1,0
3730,6.2,0.22,0.2,20.8,0.035,58.0,184.0,1.00022,3.11,0.53,9.0,6,white,1.9740810260220096,0.19885085874516517,0.1823215567939546,3.0819099697950434,0.03440142671733232,4.07753744390572,5.220355825078324,0.693257174510389,1.413423028508143,0.4252677354043441,2.302585092994046,medium,1,0
3731,7.0,0.34,0.26,10.3,0.041,51.0,166.0,0.99382,3.08,0.35,11.6,6,white,2.0794415416798357,0.29266961396282004,0.23111172096338664,2.424802725718295,0.04018178963283176,3.9512437185814275,5.117993812416755,0.6900523966525542,1.4060969884160703,0.30010459245033816,2.533696813957432,medium,1,0
3732,7.5,0.28,0.41,1.3,0.044,11.0,126.0,0.99293,3.28,0.45,10.3,5,white,2.1400661634962708,0.2468600779315258,0.34358970439007686,0.8329091229351039,0.04305948946044701,2.4849066497880004,4.844187086458591,0.6896059176835772,1.4539530095937052,0.371563556432483,2.424802725718295,medium,1,0
3733,6.5,0.19,0.34,1.6,0.029,39.0,116.0,0.98954,3.21,0.68,12.5,6,white,2.0149030205422647,0.17395330712343798,0.29266961396282004,0.9555114450274363,0.028587456851912472,3.6888794541139363,4.762173934797756,0.6879034562368916,1.43746264769429,0.5187937934151676,2.6026896854443837,medium,1,0
3734,6.0,0.21,0.29,13.1,0.042,28.0,125.0,0.99936,3.39,0.45,8.6,5,white,1.9459101490553132,0.1906203596086497,0.25464221837358075,2.6461747973841225,0.04114194333117521,3.367295829986474,4.836281906951478,0.69282712934902,1.4793292270870801,0.371563556432483,2.2617630984737906,medium,1,0
3735,6.1,0.22,0.46,1.8,0.16,34.0,74.0,0.9884,3.19,0.33,13.4,6,white,1.9600947840472698,0.19885085874516517,0.37843643572024505,1.0296194171811581,0.14842000511827322,3.5553480614894135,4.31748811353631,0.6873302952383804,1.4327007339340463,0.28517894223366247,2.667228206581955,medium,1,0
3736,6.5,0.32,0.48,8.0,0.026,18.0,88.0,0.99144,3.22,0.79,12.7,4,white,2.0149030205422647,0.27763173659827955,0.3920420877760237,2.1972245773362196,0.025667746748577813,2.9444389791664403,4.48863636973214,0.6888579951415154,1.4398351280479207,0.5822156198526637,2.617395832834079,low,0,0
3737,7.1,0.21,0.72,1.6,0.167,65.0,120.0,0.99324,2.97,0.51,9.2,5,white,2.0918640616783932,0.1906203596086497,0.5423242908253617,0.9555114450274363,0.15443635330441896,4.189654742026425,4.795790545596741,0.689761455455737,1.3787660946990992,0.412109650826833,2.322387720290225,medium,1,0
3738,5.6,0.26,0.18,1.4,0.034,18.0,135.0,0.99174,3.32,0.35,10.2,6,white,1.8870696490323797,0.23111172096338664,0.16551443847757333,0.8754687373538999,0.03343477608623742,2.9444389791664403,4.912654885736052,0.6890086285553041,1.463255402256019,0.30010459245033816,2.4159137783010487,medium,1,0
3739,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7,white,2.0794415416798357,0.13976194237515863,0.2468600779315258,2.7536607123542622,0.04974209189481401,3.4011973816621555,5.0106352940962555,0.692106639384698,1.3762440252663892,0.32930374714260047,2.302585092994046,high,2,0
3740,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7,white,2.0794415416798357,0.13976194237515863,0.2468600779315258,2.7536607123542622,0.04974209189481401,3.4011973816621555,5.0106352940962555,0.692106639384698,1.3762440252663892,0.32930374714260047,2.302585092994046,high,2,0
3741,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7,white,2.0794415416798357,0.13976194237515863,0.2468600779315258,2.7536607123542622,0.04974209189481401,3.4011973816621555,5.0106352940962555,0.692106639384698,1.3762440252663892,0.32930374714260047,2.302585092994046,high,2,0
3742,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7,white,2.0794415416798357,0.13976194237515863,0.2468600779315258,2.7536607123542622,0.04974209189481401,3.4011973816621555,5.0106352940962555,0.692106639384698,1.3762440252663892,0.32930374714260047,2.302585092994046,high,2,0
